Hero Pool,Map1,Map2,Distance
hero pool 1 - 2020,Busan,Horizon Lunar Colony,0.6988391557513146
hero pool 1 - 2020,Busan,Ilios,1.0486822702322094
hero pool 1 - 2020,Busan,Junkertown,1.0775378528466897
hero pool 1 - 2020,Busan,King's Row,1.2238931351365914
hero pool 1 - 2020,Busan,Nepal,0.755172105698508
hero pool 1 - 2020,Busan,Oasis,0.5200383158057682
hero pool 1 - 2020,Dorado,Blizzard World,1.5420252832591306
hero pool 1 - 2020,Dorado,Busan,1.3653526985221176
hero pool 1 - 2020,Dorado,Eichenwalde,1.2104730188213693
hero pool 1 - 2020,Dorado,Hanamura,1.2100491934128885
hero pool 1 - 2020,Dorado,Havana,1.7406704538789275
hero pool 1 - 2020,Dorado,Horizon Lunar Colony,1.1520584692726497
hero pool 1 - 2020,Dorado,Ilios,1.4160424772427098
hero pool 1 - 2020,Dorado,Junkertown,1.7107336739151227
hero pool 1 - 2020,Dorado,King's Row,0.2624833665136785
hero pool 1 - 2020,Dorado,Nepal,0.776729829349457
hero pool 1 - 2020,Dorado,Oasis,1.1125392571690211
hero pool 1 - 2020,Eichenwalde,Blizzard World,0.7199756161433354
hero pool 1 - 2020,Eichenwalde,Busan,0.7278354451937336
hero pool 1 - 2020,Eichenwalde,Dorado,1.2104730188213693
hero pool 1 - 2020,Eichenwalde,Hanamura,0.9945178264668313
hero pool 1 - 2020,Eichenwalde,Havana,0.868863556734307
hero pool 1 - 2020,Eichenwalde,Horizon Lunar Colony,0.4885164636681046
hero pool 1 - 2020,Eichenwalde,Ilios,1.5055629179043672
hero pool 1 - 2020,Eichenwalde,Junkertown,0.9102888082798458
hero pool 1 - 2020,Eichenwalde,King's Row,1.1473901346833906
hero pool 1 - 2020,Eichenwalde,Nepal,0.8953976574423756
hero pool 1 - 2020,Eichenwalde,Oasis,0.7495033872795968
hero pool 1 - 2020,Hanamura,Blizzard World,0.6738548152250563
hero pool 1 - 2020,Hanamura,Busan,0.5897059446701041
hero pool 1 - 2020,Hanamura,Dorado,1.2100491934128885
hero pool 1 - 2020,Hanamura,Eichenwalde,0.9945178264668313
hero pool 1 - 2020,Hanamura,Havana,1.4682345114176605
hero pool 1 - 2020,Hanamura,Horizon Lunar Colony,0.9340537742877423
hero pool 1 - 2020,Hanamura,Ilios,0.6025725030678875
hero pool 1 - 2020,Hanamura,Junkertown,1.312205572382219
hero pool 1 - 2020,Hanamura,King's Row,1.0813245303909733
hero pool 1 - 2020,Hanamura,Nepal,0.6373920280449642
hero pool 1 - 2020,Hanamura,Oasis,0.41596696933651556
hero pool 1 - 2020,Havana,Blizzard World,1.1065117246867564
hero pool 1 - 2020,Havana,Busan,1.0662016082069237
hero pool 1 - 2020,Havana,Dorado,1.7406704538789275
hero pool 1 - 2020,Havana,Eichenwalde,0.868863556734307
hero pool 1 - 2020,Havana,Hanamura,1.4682345114176605
hero pool 1 - 2020,Havana,Horizon Lunar Colony,0.813533046202548
hero pool 1 - 2020,Havana,Ilios,1.9330041591717084
hero pool 1 - 2020,Havana,Junkertown,0.6279755954684334
hero pool 1 - 2020,Havana,King's Row,1.679095235733071
hero pool 1 - 2020,Havana,Nepal,1.3105099910268914
hero pool 1 - 2020,Havana,Oasis,1.248410616378339
hero pool 1 - 2020,Horizon Lunar Colony,Blizzard World,0.8276187053379435
hero pool 1 - 2020,Horizon Lunar Colony,Busan,0.6988391557513146
hero pool 1 - 2020,Horizon Lunar Colony,Dorado,1.1520584692726497
hero pool 1 - 2020,Horizon Lunar Colony,Eichenwalde,0.4885164636681046
hero pool 1 - 2020,Horizon Lunar Colony,Hanamura,0.9340537742877423
hero pool 1 - 2020,Horizon Lunar Colony,Havana,0.813533046202548
hero pool 1 - 2020,Horizon Lunar Colony,Ilios,1.4159729994800558
hero pool 1 - 2020,Horizon Lunar Colony,Junkertown,0.9302114233107567
hero pool 1 - 2020,Horizon Lunar Colony,King's Row,1.0738058875332919
hero pool 1 - 2020,Horizon Lunar Colony,Nepal,0.7073523809785038
hero pool 1 - 2020,Horizon Lunar Colony,Oasis,0.6232321609364815
hero pool 1 - 2020,Ilios,Blizzard World,1.1766519588732578
hero pool 1 - 2020,Ilios,Busan,1.0486822702322094
hero pool 1 - 2020,Ilios,Dorado,1.4160424772427098
hero pool 1 - 2020,Ilios,Eichenwalde,1.5055629179043672
hero pool 1 - 2020,Ilios,Hanamura,0.6025725030678875
hero pool 1 - 2020,Ilios,Havana,1.9330041591717084
hero pool 1 - 2020,Ilios,Horizon Lunar Colony,1.4159729994800558
hero pool 1 - 2020,Ilios,Junkertown,1.7356985128662032
hero pool 1 - 2020,Ilios,King's Row,1.313819097778496
hero pool 1 - 2020,Ilios,Nepal,0.9361886037997971
hero pool 1 - 2020,Ilios,Oasis,0.8528663868276664
hero pool 1 - 2020,Junkertown,Blizzard World,0.9293246188358514
hero pool 1 - 2020,Junkertown,Busan,1.0775378528466897
hero pool 1 - 2020,Junkertown,Dorado,1.7107336739151227
hero pool 1 - 2020,Junkertown,Eichenwalde,0.9102888082798458
hero pool 1 - 2020,Junkertown,Hanamura,1.312205572382219
hero pool 1 - 2020,Junkertown,Havana,0.6279755954684334
hero pool 1 - 2020,Junkertown,Horizon Lunar Colony,0.9302114233107567
hero pool 1 - 2020,Junkertown,Ilios,1.7356985128662032
hero pool 1 - 2020,Junkertown,King's Row,1.6749848571418668
hero pool 1 - 2020,Junkertown,Nepal,1.2380085524853301
hero pool 1 - 2020,Junkertown,Oasis,1.1847846470522183
hero pool 1 - 2020,King's Row,Blizzard World,1.4337126463102654
hero pool 1 - 2020,King's Row,Busan,1.2238931351365914
hero pool 1 - 2020,King's Row,Dorado,0.2624833665136785
hero pool 1 - 2020,King's Row,Eichenwalde,1.1473901346833906
hero pool 1 - 2020,King's Row,Hanamura,1.0813245303909733
hero pool 1 - 2020,King's Row,Havana,1.679095235733071
hero pool 1 - 2020,King's Row,Horizon Lunar Colony,1.0738058875332919
hero pool 1 - 2020,King's Row,Ilios,1.313819097778496
hero pool 1 - 2020,King's Row,Junkertown,1.6749848571418668
hero pool 1 - 2020,King's Row,Nepal,0.6989403311335314
hero pool 1 - 2020,King's Row,Oasis,1.0074539276360726
hero pool 1 - 2020,Nepal,Blizzard World,0.9843352190460207
hero pool 1 - 2020,Nepal,Busan,0.755172105698508
hero pool 1 - 2020,Nepal,Dorado,0.776729829349457
hero pool 1 - 2020,Nepal,Eichenwalde,0.8953976574423756
hero pool 1 - 2020,Nepal,Hanamura,0.6373920280449642
hero pool 1 - 2020,Nepal,Havana,1.3105099910268914
hero pool 1 - 2020,Nepal,Horizon Lunar Colony,0.7073523809785038
hero pool 1 - 2020,Nepal,Ilios,0.9361886037997971
hero pool 1 - 2020,Nepal,Junkertown,1.2380085524853301
hero pool 1 - 2020,Nepal,King's Row,0.6989403311335314
hero pool 1 - 2020,Nepal,Oasis,0.5398740794807648
hero pool 1 - 2020,Oasis,Blizzard World,0.6753548337922961
hero pool 1 - 2020,Oasis,Busan,0.5200383158057682
hero pool 1 - 2020,Oasis,Dorado,1.1125392571690211
hero pool 1 - 2020,Oasis,Eichenwalde,0.7495033872795968
hero pool 1 - 2020,Oasis,Hanamura,0.41596696933651556
hero pool 1 - 2020,Oasis,Havana,1.248410616378339
hero pool 1 - 2020,Oasis,Horizon Lunar Colony,0.6232321609364815
hero pool 1 - 2020,Oasis,Ilios,0.8528663868276664
hero pool 1 - 2020,Oasis,Junkertown,1.1847846470522183
hero pool 1 - 2020,Oasis,King's Row,1.0074539276360726
hero pool 1 - 2020,Oasis,Nepal,0.5398740794807648
hero pool 10 - 2020,Blizzard World,Busan,0.9404628090284496
hero pool 10 - 2020,Blizzard World,Hanamura,0.8145316870124447
hero pool 10 - 2020,Blizzard World,Hollywood,0.3557268264329703
hero pool 10 - 2020,Blizzard World,Ilios,0.6615220453241738
hero pool 10 - 2020,Blizzard World,Junkertown,0.6878301147189195
hero pool 10 - 2020,Blizzard World,King's Row,0.6950050555764465
hero pool 10 - 2020,Blizzard World,Lijiang Tower,1.7286809162160321
hero pool 10 - 2020,Blizzard World,Nepal,1.415383210975222
hero pool 10 - 2020,Blizzard World,Oasis,1.454253035021459
hero pool 10 - 2020,Blizzard World,Rialto,0.4464405090727819
hero pool 10 - 2020,Blizzard World,Temple of Anubis,0.9095965622251867
hero pool 10 - 2020,Blizzard World,Volskaya Industries,0.32269729439628175
hero pool 10 - 2020,Blizzard World,Watchpoint: Gibraltar,1.7321939595186147
hero pool 10 - 2020,Busan,Blizzard World,0.9404628090284496
hero pool 10 - 2020,Busan,Hanamura,0.5434864635404036
hero pool 10 - 2020,Busan,Hollywood,1.036057894985189
hero pool 10 - 2020,Busan,Ilios,0.5873733547962176
hero pool 10 - 2020,Busan,Junkertown,1.0222426964383897
hero pool 10 - 2020,Busan,King's Row,1.1460150644942955
hero pool 10 - 2020,Busan,Lijiang Tower,1.0595878944242625
hero pool 10 - 2020,Busan,Nepal,0.8007635806252249
hero pool 10 - 2020,Busan,Oasis,1.0822749184265528
hero pool 10 - 2020,Busan,Rialto,1.1099531161875886
hero pool 10 - 2020,Busan,Temple of Anubis,1.057424612664887
hero pool 10 - 2020,Busan,Volskaya Industries,1.0957536326091324
hero pool 10 - 2020,Busan,Watchpoint: Gibraltar,1.394717968587634
hero pool 10 - 2020,Hanamura,Blizzard World,0.8145316870124447
hero pool 10 - 2020,Hanamura,Busan,0.5434864635404036
hero pool 10 - 2020,Hanamura,Hollywood,0.8783523834799027
hero pool 10 - 2020,Hanamura,Ilios,0.4418792945499608
hero pool 10 - 2020,Hanamura,Junkertown,0.7930988425890891
hero pool 10 - 2020,Hanamura,King's Row,1.051259374481252
hero pool 10 - 2020,Hanamura,Lijiang Tower,1.226737933800715
hero pool 10 - 2020,Hanamura,Nepal,0.8892489107731384
hero pool 10 - 2020,Hanamura,Oasis,1.2030271278464433
hero pool 10 - 2020,Hanamura,Rialto,0.9070524812964762
hero pool 10 - 2020,Hanamura,Temple of Anubis,0.9948080922651094
hero pool 10 - 2020,Hanamura,Volskaya Industries,0.9418620097728206
hero pool 10 - 2020,Hanamura,Watchpoint: Gibraltar,1.193252475921981
hero pool 10 - 2020,Hollywood,Blizzard World,0.3557268264329703
hero pool 10 - 2020,Hollywood,Busan,1.036057894985189
hero pool 10 - 2020,Hollywood,Hanamura,0.8783523834799027
hero pool 10 - 2020,Hollywood,Ilios,0.8050603284000498
hero pool 10 - 2020,Hollywood,Junkertown,0.826381410346189
hero pool 10 - 2020,Hollywood,King's Row,0.6997850712862439
hero pool 10 - 2020,Hollywood,Lijiang Tower,1.7855481956275128
hero pool 10 - 2020,Hollywood,Nepal,1.4424039303981409
hero pool 10 - 2020,Hollywood,Oasis,1.4952645970659537
hero pool 10 - 2020,Hollywood,Rialto,0.631289259776922
hero pool 10 - 2020,Hollywood,Temple of Anubis,0.9317068961311072
hero pool 10 - 2020,Hollywood,Volskaya Industries,0.41038836046703236
hero pool 10 - 2020,Hollywood,Watchpoint: Gibraltar,1.7268332006675027
hero pool 10 - 2020,Ilios,Blizzard World,0.6615220453241738
hero pool 10 - 2020,Ilios,Busan,0.5873733547962176
hero pool 10 - 2020,Ilios,Hanamura,0.4418792945499608
hero pool 10 - 2020,Ilios,Hollywood,0.8050603284000498
hero pool 10 - 2020,Ilios,Junkertown,0.602745676752468
hero pool 10 - 2020,Ilios,King's Row,1.0766702706464575
hero pool 10 - 2020,Ilios,Lijiang Tower,1.4289459366041366
hero pool 10 - 2020,Ilios,Nepal,1.07108686364541
hero pool 10 - 2020,Ilios,Oasis,1.3725506160485854
hero pool 10 - 2020,Ilios,Rialto,0.6336434219912234
hero pool 10 - 2020,Ilios,Temple of Anubis,1.1158965103762581
hero pool 10 - 2020,Ilios,Volskaya Industries,0.7185716168985704
hero pool 10 - 2020,Ilios,Watchpoint: Gibraltar,1.5098471610910462
hero pool 10 - 2020,Junkertown,Blizzard World,0.6878301147189195
hero pool 10 - 2020,Junkertown,Busan,1.0222426964383897
hero pool 10 - 2020,Junkertown,Hanamura,0.7930988425890891
hero pool 10 - 2020,Junkertown,Hollywood,0.826381410346189
hero pool 10 - 2020,Junkertown,Ilios,0.602745676752468
hero pool 10 - 2020,Junkertown,King's Row,1.041134634997251
hero pool 10 - 2020,Junkertown,Lijiang Tower,1.7596576927761662
hero pool 10 - 2020,Junkertown,Nepal,1.4920288772363084
hero pool 10 - 2020,Junkertown,Oasis,1.447293532032411
hero pool 10 - 2020,Junkertown,Rialto,0.5410968230223632
hero pool 10 - 2020,Junkertown,Temple of Anubis,1.210127967269055
hero pool 10 - 2020,Junkertown,Volskaya Industries,0.7233485112526588
hero pool 10 - 2020,Junkertown,Watchpoint: Gibraltar,1.7898479055309282
hero pool 10 - 2020,King's Row,Blizzard World,0.6950050555764465
hero pool 10 - 2020,King's Row,Busan,1.1460150644942955
hero pool 10 - 2020,King's Row,Hanamura,1.051259374481252
hero pool 10 - 2020,King's Row,Hollywood,0.6997850712862439
hero pool 10 - 2020,King's Row,Ilios,1.0766702706464575
hero pool 10 - 2020,King's Row,Junkertown,1.041134634997251
hero pool 10 - 2020,King's Row,Lijiang Tower,1.6958791601153027
hero pool 10 - 2020,King's Row,Nepal,1.512743907358564
hero pool 10 - 2020,King's Row,Oasis,1.1850333903227543
hero pool 10 - 2020,King's Row,Rialto,1.0689407319594768
hero pool 10 - 2020,King's Row,Temple of Anubis,0.49927122948782443
hero pool 10 - 2020,King's Row,Volskaya Industries,0.9627416314122367
hero pool 10 - 2020,King's Row,Watchpoint: Gibraltar,1.7798152552259066
hero pool 10 - 2020,Lijiang Tower,Blizzard World,1.7286809162160321
hero pool 10 - 2020,Lijiang Tower,Busan,1.0595878944242625
hero pool 10 - 2020,Lijiang Tower,Hanamura,1.226737933800715
hero pool 10 - 2020,Lijiang Tower,Hollywood,1.7855481956275128
hero pool 10 - 2020,Lijiang Tower,Ilios,1.4289459366041366
hero pool 10 - 2020,Lijiang Tower,Junkertown,1.7596576927761662
hero pool 10 - 2020,Lijiang Tower,King's Row,1.6958791601153027
hero pool 10 - 2020,Lijiang Tower,Nepal,0.775356038673167
hero pool 10 - 2020,Lijiang Tower,Oasis,1.2031523848725985
hero pool 10 - 2020,Lijiang Tower,Rialto,1.9263717507057805
hero pool 10 - 2020,Lijiang Tower,Temple of Anubis,1.4635252045257114
hero pool 10 - 2020,Lijiang Tower,Volskaya Industries,1.916452695530678
hero pool 10 - 2020,Lijiang Tower,Watchpoint: Gibraltar,1.4167585724263114
hero pool 10 - 2020,Nepal,Blizzard World,1.415383210975222
hero pool 10 - 2020,Nepal,Busan,0.8007635806252249
hero pool 10 - 2020,Nepal,Hanamura,0.8892489107731384
hero pool 10 - 2020,Nepal,Hollywood,1.4424039303981409
hero pool 10 - 2020,Nepal,Ilios,1.07108686364541
hero pool 10 - 2020,Nepal,Junkertown,1.4920288772363084
hero pool 10 - 2020,Nepal,King's Row,1.512743907358564
hero pool 10 - 2020,Nepal,Lijiang Tower,0.775356038673167
hero pool 10 - 2020,Nepal,Oasis,1.2804529398299747
hero pool 10 - 2020,Nepal,Rialto,1.574887340380114
hero pool 10 - 2020,Nepal,Temple of Anubis,1.3269557645355945
hero pool 10 - 2020,Nepal,Volskaya Industries,1.5553515706959384
hero pool 10 - 2020,Nepal,Watchpoint: Gibraltar,1.1456093109045726
hero pool 10 - 2020,Oasis,Blizzard World,1.454253035021459
hero pool 10 - 2020,Oasis,Busan,1.0822749184265528
hero pool 10 - 2020,Oasis,Hanamura,1.2030271278464433
hero pool 10 - 2020,Oasis,Hollywood,1.4952645970659537
hero pool 10 - 2020,Oasis,Ilios,1.3725506160485854
hero pool 10 - 2020,Oasis,Junkertown,1.447293532032411
hero pool 10 - 2020,Oasis,King's Row,1.1850333903227543
hero pool 10 - 2020,Oasis,Lijiang Tower,1.2031523848725985
hero pool 10 - 2020,Oasis,Nepal,1.2804529398299747
hero pool 10 - 2020,Oasis,Rialto,1.7199942331579492
hero pool 10 - 2020,Oasis,Temple of Anubis,1.143132393660276
hero pool 10 - 2020,Oasis,Volskaya Industries,1.6991023566544687
hero pool 10 - 2020,Oasis,Watchpoint: Gibraltar,1.730514926792302
hero pool 10 - 2020,Rialto,Blizzard World,0.4464405090727819
hero pool 10 - 2020,Rialto,Busan,1.1099531161875886
hero pool 10 - 2020,Rialto,Hanamura,0.9070524812964762
hero pool 10 - 2020,Rialto,Hollywood,0.631289259776922
hero pool 10 - 2020,Rialto,Ilios,0.6336434219912234
hero pool 10 - 2020,Rialto,Junkertown,0.5410968230223632
hero pool 10 - 2020,Rialto,King's Row,1.0689407319594768
hero pool 10 - 2020,Rialto,Lijiang Tower,1.9263717507057805
hero pool 10 - 2020,Rialto,Nepal,1.574887340380114
hero pool 10 - 2020,Rialto,Oasis,1.7199942331579492
hero pool 10 - 2020,Rialto,Temple of Anubis,1.2747906486604026
hero pool 10 - 2020,Rialto,Volskaya Industries,0.30011385305769
hero pool 10 - 2020,Rialto,Watchpoint: Gibraltar,1.8612720513338832
hero pool 10 - 2020,Temple of Anubis,Blizzard World,0.9095965622251867
hero pool 10 - 2020,Temple of Anubis,Busan,1.057424612664887
hero pool 10 - 2020,Temple of Anubis,Hanamura,0.9948080922651094
hero pool 10 - 2020,Temple of Anubis,Hollywood,0.9317068961311072
hero pool 10 - 2020,Temple of Anubis,Ilios,1.1158965103762581
hero pool 10 - 2020,Temple of Anubis,Junkertown,1.210127967269055
hero pool 10 - 2020,Temple of Anubis,King's Row,0.49927122948782443
hero pool 10 - 2020,Temple of Anubis,Lijiang Tower,1.4635252045257114
hero pool 10 - 2020,Temple of Anubis,Nepal,1.3269557645355945
hero pool 10 - 2020,Temple of Anubis,Oasis,1.143132393660276
hero pool 10 - 2020,Temple of Anubis,Rialto,1.2747906486604026
hero pool 10 - 2020,Temple of Anubis,Volskaya Industries,1.1888198605453935
hero pool 10 - 2020,Temple of Anubis,Watchpoint: Gibraltar,1.513158340944944
hero pool 10 - 2020,Volskaya Industries,Blizzard World,0.32269729439628175
hero pool 10 - 2020,Volskaya Industries,Busan,1.0957536326091324
hero pool 10 - 2020,Volskaya Industries,Hanamura,0.9418620097728206
hero pool 10 - 2020,Volskaya Industries,Hollywood,0.41038836046703236
hero pool 10 - 2020,Volskaya Industries,Ilios,0.7185716168985704
hero pool 10 - 2020,Volskaya Industries,Junkertown,0.7233485112526588
hero pool 10 - 2020,Volskaya Industries,King's Row,0.9627416314122367
hero pool 10 - 2020,Volskaya Industries,Lijiang Tower,1.916452695530678
hero pool 10 - 2020,Volskaya Industries,Nepal,1.5553515706959384
hero pool 10 - 2020,Volskaya Industries,Oasis,1.6991023566544687
hero pool 10 - 2020,Volskaya Industries,Rialto,0.30011385305769
hero pool 10 - 2020,Volskaya Industries,Temple of Anubis,1.1888198605453935
hero pool 10 - 2020,Volskaya Industries,Watchpoint: Gibraltar,1.8554896786510546
hero pool 10 - 2020,Watchpoint: Gibraltar,Blizzard World,1.7321939595186147
hero pool 10 - 2020,Watchpoint: Gibraltar,Busan,1.394717968587634
hero pool 10 - 2020,Watchpoint: Gibraltar,Hanamura,1.193252475921981
hero pool 10 - 2020,Watchpoint: Gibraltar,Hollywood,1.7268332006675027
hero pool 10 - 2020,Watchpoint: Gibraltar,Ilios,1.5098471610910462
hero pool 10 - 2020,Watchpoint: Gibraltar,Junkertown,1.7898479055309282
hero pool 10 - 2020,Watchpoint: Gibraltar,King's Row,1.7798152552259066
hero pool 10 - 2020,Watchpoint: Gibraltar,Lijiang Tower,1.4167585724263114
hero pool 10 - 2020,Watchpoint: Gibraltar,Nepal,1.1456093109045726
hero pool 10 - 2020,Watchpoint: Gibraltar,Oasis,1.730514926792302
hero pool 10 - 2020,Watchpoint: Gibraltar,Rialto,1.8612720513338832
hero pool 10 - 2020,Watchpoint: Gibraltar,Temple of Anubis,1.513158340944944
hero pool 10 - 2020,Watchpoint: Gibraltar,Volskaya Industries,1.8554896786510546
hero pool 2 - 2020,Busan,Dorado,1.2970736201695465
hero pool 2 - 2020,Busan,Eichenwalde,1.0221707852907695
hero pool 2 - 2020,Busan,Hanamura,1.1538406560426866
hero pool 2 - 2020,Busan,Hollywood,0.582781118616362
hero pool 2 - 2020,Busan,Ilios,1.1658376883655797
hero pool 2 - 2020,Busan,Nepal,0.9508944252719865
hero pool 2 - 2020,Busan,Numbani,1.1893801164364557
hero pool 2 - 2020,Busan,Oasis,1.2586321819405584
hero pool 2 - 2020,Busan,Paris,1.2215157387274906
hero pool 2 - 2020,Busan,Rialto,0.7157197837007917
hero pool 2 - 2020,Busan,Route 66,0.8382905209381567
hero pool 2 - 2020,Busan,Volskaya Industries,0.4170527073627184
hero pool 2 - 2020,Dorado,Busan,1.2970736201695465
hero pool 2 - 2020,Dorado,Eichenwalde,1.0234298551431593
hero pool 2 - 2020,Dorado,Hanamura,1.0744565053793422
hero pool 2 - 2020,Dorado,Hollywood,1.4847050798842194
hero pool 2 - 2020,Dorado,Ilios,1.4728181693689126
hero pool 2 - 2020,Dorado,Nepal,1.1725127781397835
hero pool 2 - 2020,Dorado,Numbani,1.4241874983944138
hero pool 2 - 2020,Dorado,Oasis,1.3008530079775968
hero pool 2 - 2020,Dorado,Paris,0.7631361211445499
hero pool 2 - 2020,Dorado,Rialto,1.3200697979321792
hero pool 2 - 2020,Dorado,Route 66,1.1422958632024665
hero pool 2 - 2020,Dorado,Volskaya Industries,1.2285278127018735
hero pool 2 - 2020,Eichenwalde,Busan,1.0221707852907695
hero pool 2 - 2020,Eichenwalde,Dorado,1.0234298551431593
hero pool 2 - 2020,Eichenwalde,Hanamura,0.5708477738780624
hero pool 2 - 2020,Eichenwalde,Hollywood,1.2379551429390212
hero pool 2 - 2020,Eichenwalde,Ilios,1.7059688149215884
hero pool 2 - 2020,Eichenwalde,Nepal,1.2467818871807863
hero pool 2 - 2020,Eichenwalde,Numbani,1.360129336490717
hero pool 2 - 2020,Eichenwalde,Oasis,1.3150140029119075
hero pool 2 - 2020,Eichenwalde,Paris,0.9915627242849909
hero pool 2 - 2020,Eichenwalde,Rialto,0.992330732579417
hero pool 2 - 2020,Eichenwalde,Route 66,0.7467018591942133
hero pool 2 - 2020,Eichenwalde,Volskaya Industries,0.8235944792056894
hero pool 2 - 2020,Hanamura,Busan,1.1538406560426866
hero pool 2 - 2020,Hanamura,Dorado,1.0744565053793422
hero pool 2 - 2020,Hanamura,Eichenwalde,0.5708477738780624
hero pool 2 - 2020,Hanamura,Hollywood,1.1923727577269605
hero pool 2 - 2020,Hanamura,Ilios,1.6502206076136283
hero pool 2 - 2020,Hanamura,Nepal,1.2052895286896794
hero pool 2 - 2020,Hanamura,Numbani,1.3706436279242873
hero pool 2 - 2020,Hanamura,Oasis,1.2316344184777175
hero pool 2 - 2020,Hanamura,Paris,0.9968409699113857
hero pool 2 - 2020,Hanamura,Rialto,1.0971154843542053
hero pool 2 - 2020,Hanamura,Route 66,0.7471756401968086
hero pool 2 - 2020,Hanamura,Volskaya Industries,0.8849436330114024
hero pool 2 - 2020,Hollywood,Busan,0.582781118616362
hero pool 2 - 2020,Hollywood,Dorado,1.4847050798842194
hero pool 2 - 2020,Hollywood,Eichenwalde,1.2379551429390212
hero pool 2 - 2020,Hollywood,Hanamura,1.1923727577269605
hero pool 2 - 2020,Hollywood,Ilios,1.2384748982881615
hero pool 2 - 2020,Hollywood,Nepal,1.070033489614724
hero pool 2 - 2020,Hollywood,Numbani,1.2981635678480077
hero pool 2 - 2020,Hollywood,Oasis,1.3648428428166424
hero pool 2 - 2020,Hollywood,Paris,1.391514437621258
hero pool 2 - 2020,Hollywood,Rialto,0.8241111216721396
hero pool 2 - 2020,Hollywood,Route 66,0.9290370553349088
hero pool 2 - 2020,Hollywood,Volskaya Industries,0.497143123075083
hero pool 2 - 2020,Ilios,Busan,1.1658376883655797
hero pool 2 - 2020,Ilios,Dorado,1.4728181693689126
hero pool 2 - 2020,Ilios,Eichenwalde,1.7059688149215884
hero pool 2 - 2020,Ilios,Hanamura,1.6502206076136283
hero pool 2 - 2020,Ilios,Hollywood,1.2384748982881615
hero pool 2 - 2020,Ilios,Nepal,0.6505164586181543
hero pool 2 - 2020,Ilios,Numbani,1.0643209858024718
hero pool 2 - 2020,Ilios,Oasis,0.9888734244348674
hero pool 2 - 2020,Ilios,Paris,1.35811852153551
hero pool 2 - 2020,Ilios,Rialto,1.13459656334527
hero pool 2 - 2020,Ilios,Route 66,1.6343110320092153
hero pool 2 - 2020,Ilios,Volskaya Industries,1.2370689446911396
hero pool 2 - 2020,Nepal,Busan,0.9508944252719865
hero pool 2 - 2020,Nepal,Dorado,1.1725127781397835
hero pool 2 - 2020,Nepal,Eichenwalde,1.2467818871807863
hero pool 2 - 2020,Nepal,Hanamura,1.2052895286896794
hero pool 2 - 2020,Nepal,Hollywood,1.070033489614724
hero pool 2 - 2020,Nepal,Ilios,0.6505164586181543
hero pool 2 - 2020,Nepal,Numbani,0.7037584598247613
hero pool 2 - 2020,Nepal,Oasis,0.6106013987070911
hero pool 2 - 2020,Nepal,Paris,0.8610293699262049
hero pool 2 - 2020,Nepal,Rialto,0.7456128314846093
hero pool 2 - 2020,Nepal,Route 66,1.357077736064709
hero pool 2 - 2020,Nepal,Volskaya Industries,0.9174067484825119
hero pool 2 - 2020,Numbani,Busan,1.1893801164364557
hero pool 2 - 2020,Numbani,Dorado,1.4241874983944138
hero pool 2 - 2020,Numbani,Eichenwalde,1.360129336490717
hero pool 2 - 2020,Numbani,Hanamura,1.3706436279242873
hero pool 2 - 2020,Numbani,Hollywood,1.2981635678480077
hero pool 2 - 2020,Numbani,Ilios,1.0643209858024718
hero pool 2 - 2020,Numbani,Nepal,0.7037584598247613
hero pool 2 - 2020,Numbani,Oasis,0.4745787634960089
hero pool 2 - 2020,Numbani,Paris,0.9845742056374397
hero pool 2 - 2020,Numbani,Rialto,0.6951846815088686
hero pool 2 - 2020,Numbani,Route 66,1.6502355881631598
hero pool 2 - 2020,Numbani,Volskaya Industries,1.0962802463022305
hero pool 2 - 2020,Oasis,Busan,1.2586321819405584
hero pool 2 - 2020,Oasis,Dorado,1.3008530079775968
hero pool 2 - 2020,Oasis,Eichenwalde,1.3150140029119075
hero pool 2 - 2020,Oasis,Hanamura,1.2316344184777175
hero pool 2 - 2020,Oasis,Hollywood,1.3648428428166424
hero pool 2 - 2020,Oasis,Ilios,0.9888734244348674
hero pool 2 - 2020,Oasis,Nepal,0.6106013987070911
hero pool 2 - 2020,Oasis,Numbani,0.4745787634960089
hero pool 2 - 2020,Oasis,Paris,0.8549282393448506
hero pool 2 - 2020,Oasis,Rialto,0.8493246079094066
hero pool 2 - 2020,Oasis,Route 66,1.579706857501629
hero pool 2 - 2020,Oasis,Volskaya Industries,1.1390539167941012
hero pool 2 - 2020,Paris,Busan,1.2215157387274906
hero pool 2 - 2020,Paris,Dorado,0.7631361211445499
hero pool 2 - 2020,Paris,Eichenwalde,0.9915627242849909
hero pool 2 - 2020,Paris,Hanamura,0.9968409699113857
hero pool 2 - 2020,Paris,Hollywood,1.391514437621258
hero pool 2 - 2020,Paris,Ilios,1.35811852153551
hero pool 2 - 2020,Paris,Nepal,0.8610293699262049
hero pool 2 - 2020,Paris,Numbani,0.9845742056374397
hero pool 2 - 2020,Paris,Oasis,0.8549282393448506
hero pool 2 - 2020,Paris,Rialto,1.0704477074796435
hero pool 2 - 2020,Paris,Route 66,1.3012792671959326
hero pool 2 - 2020,Paris,Volskaya Industries,1.1086823455208386
hero pool 2 - 2020,Rialto,Busan,0.7157197837007917
hero pool 2 - 2020,Rialto,Dorado,1.3200697979321792
hero pool 2 - 2020,Rialto,Eichenwalde,0.992330732579417
