match_id,game_number,map_name,map_winner,match_date,team_one_name,team_two_name,team_one_score,team_two_score,season
10476,3,Lijiang Tower,Dallas Fuel,2018/06/02,Dallas Fuel,London Spitfire,66.66666666666666,55.0,2018
10477,3,Oasis,New York Excelsior,2018/06/02,Los Angeles Valiant,New York Excelsior,13.0,66.66666666666666,2018
10477,5,Nepal,Los Angeles Valiant,2018/06/02,Los Angeles Valiant,New York Excelsior,82.33333333333331,95.33333333333333,2018
10478,3,Oasis,Houston Outlaws,2018/06/03,Houston Outlaws,Florida Mayhem,66.66666666666666,23.0,2018
10479,3,Lijiang Tower,Seoul Dynasty,2018/06/07,Boston Uprising,Seoul Dynasty,46.33333333333333,66.66666666666666,2018
10480,3,Lijiang Tower,Shanghai Dragons,2018/06/07,Florida Mayhem,Shanghai Dragons,33.0,66.66666666666666,2018
10480,5,Nepal,Florida Mayhem,2018/06/07,Florida Mayhem,Shanghai Dragons,77.33333333333331,61.33333333333333,2018
10481,3,Lijiang Tower,Houston Outlaws,2018/06/07,Houston Outlaws,Dallas Fuel,95.99999999999999,54.33333333333332,2018
10482,3,Lijiang Tower,Los Angeles Valiant,2018/06/08,London Spitfire,Los Angeles Valiant,59.0,66.66666666666666,2018
10483,3,Lijiang Tower,Los Angeles Gladiators,2018/06/08,New York Excelsior,Los Angeles Gladiators,73.66666666666666,76.66666666666666,2018
10483,5,Nepal,Los Angeles Gladiators,2018/06/08,New York Excelsior,Los Angeles Gladiators,10.666666666666666,66.66666666666666,2018
10484,3,Lijiang Tower,Philadelphia Fusion,2018/06/08,Philadelphia Fusion,San Francisco Shock,90.33333333333331,66.33333333333333,2018
10485,3,Oasis,Boston Uprising,2018/06/09,Shanghai Dragons,Boston Uprising,0.0,66.66666666666666,2018
10486,3,Lijiang Tower,Dallas Fuel,2018/06/09,Dallas Fuel,Florida Mayhem,96.66666666666666,73.0,2018
10487,3,Oasis,Philadelphia Fusion,2018/06/09,Seoul Dynasty,Philadelphia Fusion,31.333333333333332,66.66666666666666,2018
10487,5,Nepal,Philadelphia Fusion,2018/06/09,Seoul Dynasty,Philadelphia Fusion,51.0,66.66666666666666,2018
10488,3,Oasis,Los Angeles Gladiators,2018/06/09,Los Angeles Gladiators,London Spitfire,66.66666666666666,59.33333333333333,2018
10488,5,Nepal,Los Angeles Gladiators,2018/06/09,Los Angeles Gladiators,London Spitfire,66.66666666666666,43.666666666666664,2018
10489,3,Oasis,San Francisco Shock,2018/06/09,San Francisco Shock,New York Excelsior,66.66666666666666,42.0,2018
10490,3,Oasis,Los Angeles Valiant,2018/06/10,Los Angeles Valiant,Houston Outlaws,80.99999999999999,66.33333333333333,2018
10537,2,Ilios,London Spitfire,2018/02/11,London Spitfire,Houston Outlaws,66.66666666666666,24.0,2018
10539,2,Oasis,New York Excelsior,2018/02/11,London Spitfire,New York Excelsior,66.0,66.66666666666666,2018
10540,2,Nepal,Philadelphia Fusion,2018/03/25,Philadelphia Fusion,London Spitfire,66.66666666666666,43.0,2018
10542,2,Lijiang Tower,Philadelphia Fusion,2018/03/25,Philadelphia Fusion,New York Excelsior,97.99999999999999,66.33333333333333,2018
10543,2,Ilios,Boston Uprising,2018/05/06,Boston Uprising,Los Angeles Gladiators,66.66666666666666,31.33333333333333,2018
10544,2,Ilios,New York Excelsior,2018/05/06,New York Excelsior,Los Angeles Valiant,66.66666666666666,66.0,2018
10545,2,Nepal,New York Excelsior,2018/05/06,Boston Uprising,New York Excelsior,66.0,66.66666666666666,2018
10546,3,Lijiang Tower,Los Angeles Gladiators,2018/06/17,Los Angeles Gladiators,Los Angeles Valiant,66.66666666666666,28.333333333333332,2018
10547,3,Lijiang Tower,Dallas Fuel,2018/06/17,New York Excelsior,Dallas Fuel,33.0,66.66666666666666,2018
10548,3,Oasis,Los Angeles Valiant,2018/06/18,Los Angeles Valiant,New York Excelsior,66.66666666666666,45.0,2018
10564,3,Oasis,Dallas Fuel,2018/02/08,Shanghai Dragons,Dallas Fuel,5.0,66.66666666666666,2018
10564,5,Lijiang Tower,Dallas Fuel,2018/02/08,Shanghai Dragons,Dallas Fuel,33.33333333333333,97.33333333333331,2018
10565,3,Oasis,Los Angeles Gladiators,2018/02/08,San Francisco Shock,Los Angeles Gladiators,55.0,66.66666666666666,2018
10566,3,Oasis,Los Angeles Valiant,2018/02/08,Los Angeles Valiant,Seoul Dynasty,66.66666666666666,60.666666666666664,2018
10567,3,Ilios,Boston Uprising,2018/02/08,Philadelphia Fusion,Boston Uprising,61.0,66.66666666666666,2018
10568,3,Ilios,New York Excelsior,2018/02/09,Florida Mayhem,New York Excelsior,33.0,66.66666666666666,2018
10569,3,Oasis,Houston Outlaws,2018/02/09,London Spitfire,Houston Outlaws,47.33333333333333,66.66666666666666,2018
10570,3,Oasis,Dallas Fuel,2018/02/10,Los Angeles Gladiators,Dallas Fuel,0.0,66.66666666666666,2018
10571,3,Ilios,San Francisco Shock,2018/02/10,Seoul Dynasty,San Francisco Shock,67.99999999999999,89.66666666666666,2018
10571,5,Lijiang Tower,Seoul Dynasty,2018/02/10,Seoul Dynasty,San Francisco Shock,66.66666666666666,28.666666666666664,2018
10572,3,Ilios,Los Angeles Valiant,2018/02/10,Los Angeles Valiant,Shanghai Dragons,66.66666666666666,0.0,2018
10573,3,Ilios,New York Excelsior,2018/02/10,New York Excelsior,London Spitfire,66.66666666666666,58.666666666666664,2018
10573,5,Lijiang Tower,New York Excelsior,2018/02/10,New York Excelsior,London Spitfire,66.66666666666666,57.666666666666664,2018
10574,3,Ilios,Boston Uprising,2018/02/10,Houston Outlaws,Boston Uprising,11.333333333333332,66.66666666666666,2018
10574,5,Lijiang Tower,Houston Outlaws,2018/02/10,Houston Outlaws,Boston Uprising,99.66666666666666,79.33333333333333,2018
10575,3,Oasis,Florida Mayhem,2018/02/11,Florida Mayhem,Philadelphia Fusion,66.66666666666666,66.0,2018
10575,5,Lijiang Tower,Philadelphia Fusion,2018/02/11,Florida Mayhem,Philadelphia Fusion,62.99999999999999,94.66666666666666,2018
10576,2,Nepal,Los Angeles Gladiators,2018/03/21,Los Angeles Gladiators,Philadelphia Fusion,66.66666666666666,63.666666666666664,2018
10577,2,Nepal,San Francisco Shock,2018/03/22,Florida Mayhem,San Francisco Shock,59.666666666666664,66.66666666666666,2018
10577,5,Ilios,Florida Mayhem,2018/03/22,Florida Mayhem,San Francisco Shock,66.66666666666666,46.666666666666664,2018
10578,2,Lijiang Tower,Houston Outlaws,2018/03/22,Shanghai Dragons,Houston Outlaws,59.666666666666664,66.66666666666666,2018
10579,2,Nepal,Seoul Dynasty,2018/03/22,Houston Outlaws,Seoul Dynasty,49.666666666666664,66.66666666666666,2018
10580,2,Lijiang Tower,Dallas Fuel,2018/03/23,New York Excelsior,Dallas Fuel,33.0,66.66666666666666,2018
10580,5,Ilios,New York Excelsior,2018/03/23,New York Excelsior,Dallas Fuel,66.66666666666666,35.333333333333336,2018
10581,2,Nepal,Boston Uprising,2018/03/23,San Francisco Shock,Boston Uprising,53.666666666666664,66.66666666666666,2018
10581,5,Ilios,Boston Uprising,2018/03/23,San Francisco Shock,Boston Uprising,33.33333333333333,76.33333333333331,2018
10582,2,Nepal,Seoul Dynasty,2018/03/23,Seoul Dynasty,Florida Mayhem,88.33333333333331,81.66666666666666,2018
10583,2,Nepal,Los Angeles Valiant,2018/03/24,Philadelphia Fusion,Los Angeles Valiant,66.0,66.66666666666666,2018
10583,5,Ilios,Philadelphia Fusion,2018/03/24,Philadelphia Fusion,Los Angeles Valiant,99.66666666666666,66.33333333333333,2018
10584,2,Lijiang Tower,London Spitfire,2018/03/24,London Spitfire,Shanghai Dragons,66.66666666666666,10.333333333333332,2018
10585,2,Lijiang Tower,London Spitfire,2018/03/24,Dallas Fuel,London Spitfire,84.33333333333333,98.99999999999999,2018
10586,2,Nepal,New York Excelsior,2018/03/24,Los Angeles Valiant,New York Excelsior,17.666666666666664,66.66666666666666,2018
10587,2,Lijiang Tower,Boston Uprising,2018/03/25,Boston Uprising,Los Angeles Gladiators,66.66666666666666,22.666666666666664,2018
10587,5,Ilios,Boston Uprising,2018/03/25,Boston Uprising,Los Angeles Gladiators,99.66666666666666,52.99999999999999,2018
10588,3,Nepal,Philadelphia Fusion,2018/05/03,Dallas Fuel,Philadelphia Fusion,80.66666666666666,99.66666666666666,2018
10589,3,Nepal,Los Angeles Gladiators,2018/05/03,Los Angeles Gladiators,Florida Mayhem,83.66666666666666,99.33333333333333,2018
10590,3,Nepal,Houston Outlaws,2018/05/03,San Francisco Shock,Houston Outlaws,86.0,78.99999999999999,2018
10590,5,Oasis,San Francisco Shock,2018/05/03,San Francisco Shock,Houston Outlaws,66.66666666666666,39.33333333333333,2018
10591,3,Nepal,San Francisco Shock,2018/05/04,Florida Mayhem,San Francisco Shock,6.666666666666666,66.66666666666666,2018
10592,3,Nepal,Los Angeles Valiant,2018/05/04,Los Angeles Valiant,Boston Uprising,99.66666666666666,66.33333333333333,2018
10592,5,Oasis,Boston Uprising,2018/05/04,Los Angeles Valiant,Boston Uprising,81.66666666666666,99.66666666666666,2018
10593,3,Nepal,New York Excelsior,2018/05/04,New York Excelsior,Dallas Fuel,66.66666666666666,35.0,2018
10594,3,Nepal,Los Angeles Gladiators,2018/05/05,Boston Uprising,Los Angeles Gladiators,74.33333333333333,66.66666666666666,2018
10595,3,Nepal,New York Excelsior,2018/05/05,Shanghai Dragons,New York Excelsior,24.0,66.66666666666666,2018
10596,3,Ilios,Seoul Dynasty,2018/05/05,Seoul Dynasty,London Spitfire,66.66666666666666,47.666666666666664,2018
10596,5,Oasis,London Spitfire,2018/05/05,Seoul Dynasty,London Spitfire,45.33333333333333,66.66666666666666,2018
10597,3,Nepal,London Spitfire,2018/05/05,London Spitfire,Shanghai Dragons,66.66666666666666,4.666666666666666,2018
10598,3,Ilios,Seoul Dynasty,2018/05/05,Houston Outlaws,Seoul Dynasty,26.333333333333332,66.66666666666666,2018
10599,3,Nepal,Los Angeles Valiant,2018/05/06,Philadelphia Fusion,Los Angeles Valiant,33.666666666666664,66.66666666666666,2018
10599,5,Oasis,Los Angeles Valiant,2018/05/06,Philadelphia Fusion,Los Angeles Valiant,56.0,66.66666666666666,2018
10621,3,Lijiang Tower,Los Angeles Gladiators,2018/06/14,Shanghai Dragons,Los Angeles Gladiators,45.33333333333333,79.66666666666666,2018
10622,3,Lijiang Tower,Los Angeles Valiant,2018/06/14,San Francisco Shock,Los Angeles Valiant,52.666666666666664,66.66666666666666,2018
10623,3,Oasis,Dallas Fuel,2018/06/14,Dallas Fuel,Seoul Dynasty,78.33333333333331,97.0,2018
10624,3,Lijiang Tower,Houston Outlaws,2018/06/15,Philadelphia Fusion,Houston Outlaws,66.33333333333333,99.66666666666666,2018
10625,3,Oasis,London Spitfire,2018/06/15,London Spitfire,Florida Mayhem,99.66666666666666,66.33333333333333,2018
10626,3,Lijiang Tower,Boston Uprising,2018/06/15,Boston Uprising,New York Excelsior,66.66666666666666,54.0,2018
10627,3,Lijiang Tower,Houston Outlaws,2018/06/16,New York Excelsior,Houston Outlaws,90.0,95.99999999999999,2018
10627,5,Nepal,New York Excelsior,2018/06/16,New York Excelsior,Houston Outlaws,66.66666666666666,33.0,2018
10628,3,Oasis,Los Angeles Gladiators,2018/06/16,Seoul Dynasty,Los Angeles Gladiators,65.33333333333333,66.66666666666666,2018
10629,3,Lijiang Tower,Dallas Fuel,2018/06/16,Los Angeles Valiant,Dallas Fuel,45.99999999999999,66.66666666666666,2018
10630,3,Oasis,Philadelphia Fusion,2018/06/16,London Spitfire,Philadelphia Fusion,66.33333333333333,66.66666666666666,2018
10631,3,Lijiang Tower,San Francisco Shock,2018/06/16,San Francisco Shock,Shanghai Dragons,87.33333333333331,53.99999999999999,2018
10632,3,Lijiang Tower,Boston Uprising,2018/06/17,Florida Mayhem,Boston Uprising,65.0,91.33333333333331,2018
13121,2,Oasis,Boston Uprising,2018/07/12,Boston Uprising,Philadelphia Fusion,78.33333333333331,45.66666666666666,2018
13122,2,Lijiang Tower,Boston Uprising,2018/07/14,Boston Uprising,Philadelphia Fusion,66.66666666666666,0.0,2018
13123,2,Lijiang Tower,Philadelphia Fusion,2018/07/14,Boston Uprising,Philadelphia Fusion,42.0,66.66666666666666,2018
13124,2,Lijiang Tower,Los Angeles Gladiators,2018/07/12,Los Angeles Gladiators,London Spitfire,99.66666666666666,55.99999999999999,2018
13125,2,Oasis,London Spitfire,2018/07/14,Los Angeles Gladiators,London Spitfire,19.666666666666664,66.66666666666666,2018
13126,2,Lijiang Tower,London Spitfire,2018/07/14,Los Angeles Gladiators,London Spitfire,33.0,66.66666666666666,2018
13127,2,Lijiang Tower,London Spitfire,2018/07/19,Los Angeles Valiant,London Spitfire,90.33333333333333,99.66666666666666,2018
13128,2,Oasis,London Spitfire,2018/07/20,Los Angeles Valiant,London Spitfire,31.666666666666664,66.66666666666666,2018
13130,2,Oasis,Philadelphia Fusion,2018/07/19,New York Excelsior,Philadelphia Fusion,88.0,87.99999999999999,2018
13131,2,Lijiang Tower,New York Excelsior,2018/07/21,New York Excelsior,Philadelphia Fusion,99.66666666666666,76.0,2018
13133,2,Oasis,London Spitfire,2018/07/27,London Spitfire,Philadelphia Fusion,66.66666666666666,29.333333333333332,2018
13134,2,Lijiang Tower,London Spitfire,2018/07/28,London Spitfire,Philadelphia Fusion,66.66666666666666,12.666666666666666,2018
20301,1,Ilios,Seoul Dynasty,2019/03/22,Seoul Dynasty,New York Excelsior,66.66666666666666,30.666666666666664,2019
20302,1,Ilios,Vancouver Titans,2019/03/22,Boston Uprising,Vancouver Titans,42.666666666666664,66.66666666666666,2019
20303,1,Ilios,Atlanta Reign,2019/03/23,Atlanta Reign,Philadelphia Fusion,96.33333333333331,66.33333333333333,2019
20304,1,Busan,San Francisco Shock,2019/03/23,San Francisco Shock,Toronto Defiant,88.66666666666666,67.33333333333333,2019
20305,1,Busan,Vancouver Titans,2019/03/23,Seoul Dynasty,Vancouver Titans,13.333333333333332,66.66666666666666,2019
20306,1,Nepal,San Francisco Shock,2019/03/24,San Francisco Shock,Vancouver Titans,66.66666666666666,50.33333333333333,2019
20306,5,Ilios,San Francisco Shock,2019/03/24,San Francisco Shock,Vancouver Titans,99.66666666666666,93.66666666666666,2019
20307,1,Ilios,San Francisco Shock,2019/03/23,San Francisco Shock,Philadelphia Fusion,66.66666666666666,28.666666666666664,2019
20311,1,Oasis,Shanghai Dragons,2019/05/10,Shanghai Dragons,San Francisco Shock,94.99999999999999,85.0,2019
20312,1,Oasis,London Spitfire,2019/05/10,Hangzhou Spark,London Spitfire,66.33333333333333,99.66666666666666,2019
20313,1,Lijiang Tower,New York Excelsior,2019/05/11,New York Excelsior,Los Angeles Gladiators,66.66666666666666,61.666666666666664,2019
20314,1,Oasis,Vancouver Titans,2019/05/11,Dallas Fuel,Vancouver Titans,0.0,66.66666666666666,2019
20315,1,Busan,San Francisco Shock,2019/05/11,Hangzhou Spark,San Francisco Shock,0.0,66.66666666666666,2019
20316,1,Lijiang Tower,San Francisco Shock,2019/05/12,Vancouver Titans,San Francisco Shock,52.666666666666664,66.66666666666666,2019
20316,5,Oasis,San Francisco Shock,2019/05/12,Vancouver Titans,San Francisco Shock,43.0,66.66666666666666,2019
20317,1,Busan,Vancouver Titans,2019/05/11,New York Excelsior,Vancouver Titans,80.66666666666666,80.66666666666666,2019
20317,5,Lijiang Tower,Vancouver Titans,2019/05/11,Vancouver Titans,New York Excelsior,78.33333333333331,77.66666666666666,2019
20321,1,Ilios,Vancouver Titans,2019/07/12,Houston Outlaws,Vancouver Titans,0.0,66.66666666666666,2019
20322,1,Oasis,Shanghai Dragons,2019/07/12,Shanghai Dragons,New York Excelsior,66.66666666666666,11.0,2019
20323,1,Oasis,Seoul Dynasty,2019/07/13,Seoul Dynasty,San Francisco Shock,99.66666666666666,66.33333333333333,2019
20324,1,Ilios,Los Angeles Valiant,2019/07/13,Los Angeles Valiant,Hangzhou Spark,66.66666666666666,54.0,2019
20324,5,Oasis,Los Angeles Valiant,2019/07/13,Los Angeles Valiant,Hangzhou Spark,67.0,60.666666666666664,2019
20325,1,Ilios,Shanghai Dragons,2019/07/14,Shanghai Dragons,Vancouver Titans,66.66666666666666,47.0,2019
20325,5,Oasis,Shanghai Dragons,2019/07/14,Shanghai Dragons,Vancouver Titans,66.66666666666666,85.66666666666666,2019
20326,1,Oasis,Shanghai Dragons,2019/07/14,Shanghai Dragons,San Francisco Shock,84.99999999999999,66.33333333333333,2019
20326,5,Ilios,San Francisco Shock,2019/07/14,Shanghai Dragons,San Francisco Shock,62.666666666666664,66.66666666666666,2019
20327,1,Oasis,San Francisco Shock,2019/07/14,Los Angeles Valiant,San Francisco Shock,0.0,66.66666666666666,2019
21126,1,Nepal,San Francisco Shock,2019/02/16,Dallas Fuel,San Francisco Shock,38.666666666666664,66.66666666666666,2019
21127,1,Ilios,New York Excelsior,2019/02/16,Washington Justice,New York Excelsior,29.666666666666664,66.66666666666666,2019
21128,1,Ilios,San Francisco Shock,2019/02/18,San Francisco Shock,Los Angeles Gladiators,99.66666666666666,64.33333333333333,2019
21128,5,Busan,Los Angeles Gladiators,2019/02/18,San Francisco Shock,Los Angeles Gladiators,53.99999999999999,88.66666666666666,2019
21129,1,Busan,London Spitfire,2019/03/02,Los Angeles Gladiators,London Spitfire,99.33333333333333,66.66666666666666,2019
21130,1,Ilios,Houston Outlaws,2019/03/02,Florida Mayhem,Houston Outlaws,68.66666666666666,99.66666666666666,2019
21176,1,Busan,Hangzhou Spark,2019/02/15,Shanghai Dragons,Hangzhou Spark,99.33333333333333,66.66666666666666,2019
21177,1,Nepal,Houston Outlaws,2019/02/16,Toronto Defiant,Houston Outlaws,99.33333333333333,84.33333333333331,2019
21177,5,Busan,Toronto Defiant,2019/02/16,Toronto Defiant,Houston Outlaws,66.66666666666666,89.33333333333333,2019
21178,1,Busan,Toronto Defiant,2019/02/23,Atlanta Reign,Toronto Defiant,46.99999999999999,99.66666666666666,2019
21179,1,Busan,Houston Outlaws,2019/02/23,Houston Outlaws,Hangzhou Spark,66.66666666666666,5.666666666666666,2019
21180,1,Ilios,Toronto Defiant,2019/02/24,Toronto Defiant,Los Angeles Valiant,98.33333333333333,63.66666666666666,2019
21209,1,Ilios,Paris Eternal,2019/02/16,London Spitfire,Paris Eternal,24.666666666666664,66.66666666666666,2019
21210,1,Busan,Washington Justice,2019/02/22,Washington Justice,London Spitfire,84.33333333333331,72.66666666666666,2019
21210,5,Nepal,London Spitfire,2019/02/22,Washington Justice,London Spitfire,49.0,66.66666666666666,2019
21211,1,Ilios,Philadelphia Fusion,2019/02/15,Philadelphia Fusion,London Spitfire,85.66666666666666,42.33333333333333,2019
21212,1,Busan,Guangzhou Charge,2019/02/16,Chengdu Hunters,Guangzhou Charge,63.0,66.66666666666666,2019
21212,5,Nepal,Chengdu Hunters,2019/02/16,Chengdu Hunters,Guangzhou Charge,94.99999999999999,57.99999999999999,2019
21213,1,Nepal,Houston Outlaws,2019/02/17,Houston Outlaws,Boston Uprising,66.66666666666666,24.0,2019
21213,5,Ilios,Boston Uprising,2019/02/17,Houston Outlaws,Boston Uprising,71.0,66.66666666666666,2019
21214,1,Busan,Guangzhou Charge,2019/03/01,Florida Mayhem,Guangzhou Charge,18.666666666666664,66.66666666666666,2019
21214,5,Ilios,Guangzhou Charge,2019/03/01,Florida Mayhem,Guangzhou Charge,48.33333333333333,66.66666666666666,2019
21215,1,Busan,Shanghai Dragons,2019/03/02,Shanghai Dragons,Chengdu Hunters,89.99999999999999,77.33333333333333,2019
21216,1,Busan,Houston Outlaws,2019/03/09,Los Angeles Valiant,Houston Outlaws,73.0,99.66666666666666,2019
21217,1,Nepal,Seoul Dynasty,2019/03/16,London Spitfire,Seoul Dynasty,46.99999999999999,94.33333333333331,2019
21218,1,Ilios,Atlanta Reign,2019/03/17,Houston Outlaws,Atlanta Reign,92.0,99.66666666666666,2019
21219,1,Busan,Shanghai Dragons,2019/04/05,Shanghai Dragons,Los Angeles Gladiators,66.66666666666666,24.666666666666664,2019
21220,1,Oasis,Chengdu Hunters,2019/04/07,Chengdu Hunters,Paris Eternal,93.99999999999999,68.33333333333333,2019
21221,1,Nepal,New York Excelsior,2019/02/15,New York Excelsior,Boston Uprising,66.66666666666666,54.33333333333333,2019
21222,1,Busan,Vancouver Titans,2019/02/17,Vancouver Titans,Shanghai Dragons,66.66666666666666,83.0,2019
21223,1,Nepal,Boston Uprising,2019/03/01,Seoul Dynasty,Boston Uprising,75.33333333333333,99.66666666666666,2019
21224,1,Nepal,Vancouver Titans,2019/03/02,Vancouver Titans,Los Angeles Valiant,66.66666666666666,0.0,2019
21225,1,Ilios,Guangzhou Charge,2019/03/03,Los Angeles Valiant,Guangzhou Charge,46.0,66.66666666666666,2019
21226,1,Nepal,Dallas Fuel,2019/03/09,Dallas Fuel,Shanghai Dragons,66.66666666666666,77.33333333333333,2019
21227,1,Busan,Paris Eternal,2019/03/16,Washington Justice,Paris Eternal,24.333333333333332,66.66666666666666,2019
21228,1,Nepal,Washington Justice,2019/03/17,Washington Justice,Florida Mayhem,84.99999999999999,99.33333333333333,2019
21228,5,Ilios,Washington Justice,2019/03/17,Washington Justice,Florida Mayhem,75.33333333333331,33.33333333333333,2019
